DATE DE CLASSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION (villages de vacances);NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION (résidences de tourisme);NOMBRE DE LOGEMENTS (villages de vacances);classement prorogé
22/03/2022;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MERCURE LISIEUX NORMANDIE;177 rue Roger Aini;14100;LISIEUX;https://all.accor.com/hotel/1725/index.fr.shtml;-;251;71;-;-;-;non
28/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LORIENT CENTRE;31 place Jules Ferry;56100;LORIENT;https://all.accor.com/hotel/0873/index.fr.shtml;-;114;58;-;-;-;non
31/05/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LOURDES IMPÉRIAL;3 avenue du Paradis;65100;LOURDES;https://all.accor.com/hotel/5445/index.fr.shtml;-;187;88;-;-;-;non
06/10/2023;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MERCURE LUXEUIL-LES-BAINS HEXAGONE;19 avenue LABIENUS;70300;LUXEUIL-LES-BAINS;https://www.accorhotels.com/fr/hotel-5511-hotel-mercure-luxeuil-les-bains-hexagone/index.shtml;-;104;50;-;-;-;non
08/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON BASTILLE;3 rue Parrot;75012;PARIS;https://all.accor.com/hotel/B6F9/index.fr.shtml;-;95;49;-;-;-;non
18/02/2025;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CENTRE BEAUX ARTS;73-75 rue Président édouard Herriot;69002;LYON;https://all.accor.com/hotel/2949/index.fr.shtml;-;152;76;-;-;-;non
04/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CENTRE BROTTEAUX;112-114 boulevard des Belges;69006;LYON;https://all.accor.com/hotel/7236/index.fr.shtml;-;110;59;-;-;-;non
18/01/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CENTRE CHÂTEAU PERRACHE;12 cours de Verdun Rambaud;69002;LYON;https://all.accor.com/hotel/1292/index.fr.shtml;-;298;120;-;-;-;non
10/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CENTRE GARE PART-DIEU;50 rue de la Villette;69003;LYON;https://all.accor.com/hotel/7360/index.fr.shtml;-;323;108;-;-;-;non
11/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CENTRE LUMIÈRE;69 cours Albert Thomas;69003;LYON 3E ARRONDISSEMENT;https://all.accor.com/hotel/1535/index.fr.shtml;-;156;78;-;-;-;non
25/01/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CENTRE PLAZA RÉPUBLIQUE;5 rue Stella;69002;LYON;https://all.accor.com/hotel/2951/index.fr.shtml;-;171;82;-;-;-;non
15/02/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CENTRE SAXE LAFAYETTE;29 Rue de Bonnel;69003;LYON 3E ARRONDISSEMENT;https://www.accorhotels.com/fr/hotel-2057-hotel-mercure-lyon-centre-saxe-lafayette/index.shtml;-;382;156;-;-;-;non
08/04/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CHARBONNIÈRES;78 bis route de Paris;69260;CHARBONNIÈRES-LES-BAINS;https://all.accor.com/hotel/0345/index.fr.shtml;-;116;58;-;-;-;non
02/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON CHARPENNES;7 place Charles Hernu;69100;VILLEURBANNE;https://all.accor.com/hotel/1625/index.fr.shtml;-;230;98;-;-;-;non
28/07/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON EST CHAPONNAY;565 RUE TONY GARNIER;69970;CHAPONNAY;https://all.accor.com/hotel/5934/index.fr.shtml;-;138;77;-;-;-;non
31/05/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON GENAS EUREXPO;36 Rue Antoine Pinay;69740;GENAS;https://www.accorhotels.com/fr/hotel-B0M9-mercure-lyon-genas-eurexpo-ouverture-july-2017/index.shtml;-;180;84;-;-;-;non
17/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE LYON L'ISLE-D'ABEAU;20 rue Antoine Condorcet;38090;VILLEFONTAINE;https://all.accor.com/hotel/1132/index.fr.shtml;-;498;189;-;-;-;non
02/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MAJESTIC LA BAULE;2 avenue de la Noue;44500;LA BAULE-ESCOUBLAC;https://all.accor.com/hotel/5692/index.fr.shtml;-;190;83;-;-;-;non
24/02/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MARNE-LA-VALLÉE;44 boulevard Antoine giroust;77600;BUSSY-SAINT-GEORGES;https://www.accorhotels.com/fr/hotel-A211-hotel-mercure-marne-la-vallee-bussy-saint-georges/index.shtml;-;212;87;-;-;-;non
04/06/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MARSEILLE CANEBIERE VIEUX PORT;48 LA CANEBIERE;13001;MARSEILLE;https://www.accorhotels.com/fr/hotel-A0D3-hotel-mercure-marseille-canebiere-vieux-portopening-july-2019/index.shtml;-;180;90;-;-;-;non
17/05/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MARSEILLE CENTRE BOMPARD LA CORNICHE;2 rue des Flots Bleus;13007;MARSEILLE 7E ARRONDISSEMENT;https://all.accor.com/hotel/B5Z5/index.fr.shtml;-;109;50;-;-;-;non
17/10/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MARSEILLE CENTRE PRADO VÉLODROME;11 Avenue de Mazargues;13008;MARSEILLE 8E ARRONDISSEMENT;http://www.accorhotels.com/fr/hotel-3004-hotel-mercure-marseille-centre-prado-velodrome/index.shtml;-;200;100;-;-;-;non
13/10/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MARSEILLE CENTRE VIEUX PORT;1 rue neuve St Martin;13001;MARSEILLE;https://all.accor.com/hotel/1148/index.fr.shtml;-;400;200;-;-;-;non
14/01/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MAUREPAS SAINT-QUENTIN;1 rocade de Camargue;78310;MAUREPAS;https://all.accor.com/hotel/9781/index.fr.shtml;-;184;89;-;-;-;non
04/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE METZ CENTRE;29 place Saint-Thiébaud;57000;METZ;https://all.accor.com/hotel/1233/index.fr.shtml;-;256;112;-;-;-;non
25/05/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MILLAU;1 place de la Tine;12100;MILLAU;https://all.accor.com/hotel/5614/index.fr.shtml;-;126;57;-;-;-;non
28/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MONT-SAINT-MICHEL;Route du Mont-Saint-Michel;50170;LE MONT-SAINT-MICHEL;https://all.accor.com/hotel/1263/index.fr.shtml;-;223;100;-;-;-;non
15/01/2025;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MONTAUBAN;12 rue Notre Dame;82000;MONTAUBAN;https://all.accor.com/hotel/2183/index.fr.shtml;-;88;44;-;-;-;non
28/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MONTPELLIER CENTRE ANTIGONE;285 boulevard de l'Aéroport International;34000;MONTPELLIER;https://all.accor.com/hotel/1544/index.fr.shtml;-;255;114;-;-;-;non
01/08/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MONTPELLIER CENTRE COMÉDIE;6 rue de la Spirale;34000;MONTPELLIER;https://www.accorhotels.com/fr/hotel-3043-hotel-mercure-montpellier-centre-comedie/index.shtml;-;238;119;-;-;-;non
18/04/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MOULINS CENTRE HÔTEL DE PARIS;21 RUE DE PARIS;03000;MOULINS;https://all.accor.com/hotel/A9F1/index.en.shtml;-;68;30;-;-;-;non
28/01/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MULHOUSE CENTRE;4 place du Général de Gaulle;68100;MULHOUSE;https://all.accor.com/hotel/1264/index.fr.shtml;-;184;92;-;-;-;non
23/05/2025;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE MÂCON BORD DE SAÔNE;26 rue Pierre de Coubertin;71000;MÂCON;https://all.accor.com/hotel/9319/index.fr.shtml;-;128;64;-;-;-;non
03/10/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NANCY CENTRE GARE;11 rue Raymond Poincaré;54000;NANCY;http://www.accorhotels.com/fr/hotel-A038-hotel-mercure-nancy-centre-gare/index.shtml;-;190;88;-;-;-;non
02/01/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NANCY CENTRE PLACE STANISLAS;5 rue des Carmes;54000;NANCY;https://www.accorhotels.com/fr/hotel-1068-hotel-mercure-nancy-centre-place-stanislas/index.shtml;-;132;80;-;-;-;non
28/10/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NANTES CENTRE;4 rue du Couedic;44000;NANTES;https://all.accor.com/hotel/1985/index.fr.shtml;-;324;162;-;-;-;non
08/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NANTES CENTRE GARE;50-51 quai Malakoff;44000;NANTES;https://www.hotel-mercure-nantes.com/;-;250;117;-;-;-;non
24/07/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NANTES CENTRE PASSAGE POMMERAYE;2 rue boileau;44000;NANTES;https://www.accorhotels.com/fr/hotel-B094-mercure-nantes-centre-passage-pommeraye/index.shtml;-;127;60;-;-;-;non
06/05/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NEVERS PONT DE LOIRE;Quai de Medine;58000;NEVERS;http://www.accorhotels.com/fr/hotel-3480-hotel-mercure-nevers-pont-de-loire/index.shtml;-;118;59;-;-;-;non
14/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NICE CENTRE GRIMALDI;6 rue Grimaldi;06000;NICE;https://all.accor.com/hotel/2186/index.fr.shtml;-;172;85;-;-;-;non
17/05/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NICE CENTRE NOTRE-DAME;28 avenue Notre Dame;06000;NICE;https://all.accor.com/hotel/1291/index.fr.shtml;-;419;198;-;-;-;non
08/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NICE MARCHÉ AUX FLEURS;91 quai des États-Unis;06300;NICE;https://all.accor.com/hotel/0962/index.fr.shtml;-;105;49;-;-;-;non
18/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NICE PROMENADE DES ANGLAIS;2 rue Halévy;06000;NICE;https://all.accor.com/hotel/0360/index.fr.shtml;-;248;124;-;-;-;non
13/12/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE NIORT MARAIS POITEVIN;27 rue de la Terraudière;79000;NIORT;http://www.accorhotels.com/fr/hotel-1269-hotel-mercure-niort-marais-poitevin/index.shtml;-;198;99;-;-;-;non
10/06/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE OMAHA BEACH;Chemin du Colombier;14520;PORT-EN-BESSIN-HUPPAIN;https://all.accor.com/hotel/1215/index.fr.shtml;-;218;74;-;-;-;non
30/04/2025;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE ORANGE CENTRE;258 Route de Caderousse;84100;ORANGE;https://all.accor.com/hotel/9703/index.fr.shtml;-;240;97;-;-;-;non
19/12/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE ORLÉANS CENTRE BORDS DE LOIRE;44 Quai Barentin;45000;ORLÉANS;https://all.accor.com/hotel/0581/index.fr.shtml;-;264;111;-;-;-;non
17/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE ORLÉANS PORTES DE SOLOGNE;200 allée des 4 Vents;45160;ARDON;https://all.accor.com/hotel/B1F0/index.fr.shtml;-;260;114;-;-;-;non
14/01/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARC DU COUDRAY DEMEURES DE CAMPAGNE;Route de Milly;91830;LE COUDRAY-MONTCEAUX;https://all.accor.com/hotel/0977/index.fr.shtml;-;285;127;-;-;-;non
19/08/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS 15 PORTE DE VERSAILLES;6 rue Saint-Lambert;75015;PARIS 15E ARRONDISSEMENT;https://all.accor.com/hotel/0903/index.fr.shtml;-;108;54;-;-;-;non
24/05/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS 17 BATIGNOLLES;118 Rue de Tocqueville;75017;PARIS 17E ARRONDISSEMENT;https://all.accor.com/hotel/A6S7/index.fr.shtml?dateIn=&nights=&compositions=1&stayplus=false&snu=false#origin=accor;-;268;134;-;-;-;non
05/08/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS ALÉSIA;185 boulevard Brune;75014;PARIS 14E ARRONDISSEMENT;https://all.accor.com/hotel/9734/index.fr.shtml;-;196;91;-;-;-;non
12/03/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS ARC DE TRIOMPHE WAGRAM;3 rue Brey;75017;PARIS 17E ARRONDISSEMENT;https://all.accor.com/hotel/2053/index.fr.shtml#origin=mercure;-;76;43;-;-;-;non
14/05/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS BASTILLE MARAIS;53 RUE RICHARD LENOIR;75011;PARIS;http://www.accorhotels.com/fr/hotel-7847-hotel-mercure-paris-bastille-marais/index.shtml;-;98;52;-;-;-;non
25/08/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS BASTILLE SAINT ANTOINE;64 rue Crozatier;75012;PARIS 12E ARRONDISSEMENT;https://all.accor.com/hotel/8652/index.fr.shtml;-;68;34;-;-;-;non
27/07/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS BERCY BIBLIOTHÈQUE;6 BOULEVARD VINCENT AURIOL;75013;PARIS 13E ARRONDISSEMENT;http://www.accorhotels.com/fr/hotel-0934-hotel-mercure-paris-bercy-bibliotheque/index.shtml;-;184;88;-;-;-;non
23/12/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS BOULOGNE;37 place René Clair;92100;BOULOGNE-BILLANCOURT;https://all.accor.com/hotel/6188/index.fr.shtml;-;382;191;-;-;-;non
24/09/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS BUTTE MONTMARTRE BASILIQUE;100 Boulevard De Rochechouart;75018;PARIS;https://all.accor.com/hotel/0694/index.fr.shtml;-;108;51;-;-;-;non
15/11/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS CENTRE TOUR EIFFEL;20 rue Jean Rey;75015;PARIS 15E ARRONDISSEMENT;https://www.accorhotels.com/fr/hotel-2175-hotel-mercure-paris-centre-tour-eiffel/index.shtml;-;832;405;-;-;-;non
02/03/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS CHARLES DE GAULLE AIRPORT CONVENTION;Route de la commune Roissy Pôle Ouest;95700;ROISSY-EN-FRANCE;https://all.accor.com/hotel/0577/index.fr.shtml;-;714;345;-;-;-;non
05/04/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS GARE DE L'EST MAGENTA;1-3 Cour de la ferme Saint Lazare;75010;PARIS 10E ARRONDISSEMENT;https://all.accor.com/hotel/6223/index.fr.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps;-;90;45;-;-;-;non
21/07/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS GARE DE LYON TGV;2 place Louis-Armand;75012;PARIS 12E ARRONDISSEMENT;https://all.accor.com/hotel/2217/index.fr.shtml;-;636;315;-;-;-;non
28/10/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS GARE DU NORD LAFAYETTE;175 RUE LAFAYETTE;75010;PARIS;https://all.accor.com/hotel/8575/index.fr.shtml;-;91;48;-;-;-;non
07/11/2025;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS GARE MONTPARNASSE;20 rue de la Gaité;75014;PARIS 14E ARRONDISSEMENT;https://all.accor.com/hotel/0905/index.fr.shtml#origin=mercure;-;375;188;-;-;-;non
20/06/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS GENNEVILLIERS;3 avenue des Louvresses;92230;GENNEVILLIERS;https://www.accorhotels.com/fr/hotel-A5T2-hotel-mercure-paris-gennevilliers/index.shtml#origin=mercure;-;320;144;-;-;-;non
02/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS IVRY QUAI DE SEINE;5 allée de la Seine;94200;IVRY-SUR-SEINE;https://all.accor.com/hotel/6357/index.fr.shtml;-;314;152;-;-;-;non
24/11/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS LA DÉFENSE;18/30 rue Baudin;92400;COURBEVOIE;https://all.accor.com/hotel/1546/index.fr.shtml;-;1038;507;-;-;-;non
14/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS LA DÉFENSE GRANDE ARCHE;17 esplanade Charles De Gaulle;92000;NANTERRE;https://all.accor.com/hotel/1982/index.fr.shtml;-;199;97;-;-;-;non
02/12/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS LA SORBONNE SAINT-GERMAIN-DES-PRÈS;14 rue de la Sorbonne;75005;PARIS 5E ARRONDISSEMENT;https://all.accor.com/hotel/2897/index.fr.shtml;-;94;47;-;-;-;non
05/12/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS LE BOURGET;2 rue Jean Perrin;93150;LE BLANC-MESNIL;https://www.accorhotels.com/fr/hotel-0388-hotel-mercure-paris-le-bourget/index.shtml;-;430;145;-;-;-;non
27/05/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS LEVALLOIS-PERRET;48 rue Chaptal;92300;LEVALLOIS-PERRET;https://all.accor.com/hotel/8518/index.fr.shtml;-;89;46;-;-;-;non
11/04/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS MALAKOFF PARC DES EXPOSITIONS;122 avenue Pierre Brossolette;92240;MALAKOFF;http://www.accorhotels.com/fr/hotel-A026-hotel-mercure-paris-malakoff-parc-des-expositions/index.shtml;-;98;52;-;-;-;non
17/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS MASSY GARE TGV;21 avenue Carnot;91300;MASSY;https://all.accor.com/hotel/1176/index.fr.shtml;-;161;116;-;-;-;non
16/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS MONTMARTRE SACRÉ-COEUR;3 rue Caulaincourt;75018;PARIS;https://all.accor.com/hotel/0373/index.fr.shtml;-;644;305;-;-;-;non
08/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS MONTPARNASSE PASTEUR;10 rue Gager Gabillot;75015;PARIS 15E ARRONDISSEMENT;https://all.accor.com/hotel/B7S9/index.fr.shtml;-;164;65;-;-;-;non
28/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS MONTPARNASSE RASPAIL;207 boulevard Raspail;75014;PARIS 14E ARRONDISSEMENT;https://all.accor.com/hotel/0351/index.fr.shtml;-;119;63;-;-;-;non
25/06/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS NANTERRE;2 avenue Benoît Frachon;92000;NANTERRE;https://all.accor.com/hotel/C033/index.fr.shtml;-;170;85;-;-;-;non
25/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS NOTRE-DAME SAINT-GERMAIN-DES-PRÉS;20 rue du Sommerard;75005;PARIS 5E ARRONDISSEMENT;https://all.accor.com/hotel/9685/index.fr.shtml;-;89;47;-;-;-;non
21/06/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS OPÉRA FAUBOURG MONTMARTRE;5 rue de Montyon;75009;PARIS;https://www.accorhotels.com/fr/hotel-0981-hotel-mercure-paris-opera-faubourg-montmartre/index.shtml;-;142;67;-;-;-;non
15/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS OPÉRA GARNIER;4 rue de l'Isly;75008;PARIS 8E ARRONDISSEMENT;https://all.accor.com/hotel/1913/index.fr.shtml;-;264;139;-;-;-;non
18/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS OPÉRA GRANDS BOULEVARDS;42 rue des Petites Écuries;75010;PARIS 10E ARRONDISSEMENT;https://all.accor.com/hotel/9688/index.fr.shtml;-;99;50;-;-;-;non
28/01/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS OPÉRA LAFAYETTE;7 rue de Trévise;75009;PARIS;https://all.accor.com/hotel/B8G5/index.fr.shtml;-;74;40;-;-;-;non
19/10/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS OPÉRA LOUVRE;95 rue de Richelieu;75002;PARIS;https://all.accor.com/hotel/1614/index.fr.shtml?dateIn=2023-11-20&nights=1&compositions=1&stayplus=false&snu=false#origin=mercure;-;200;107;-;-;-;non
25/01/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS ORLY RUNGIS;20 avenue Charles Lindbergh;94150;RUNGIS;https://all.accor.com/hotel/1298/index.fr.shtml;-;426;190;-;-;-;non
25/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS ORLY TECH AIRPORT;12 avenue Jacqueline Auriol;91550;PARAY-VIEILLE-POSTE;https://all.accor.com/hotel/1246/index.fr.shtml;-;378;189;-;-;-;non
09/05/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS OUEST ST GERMAIN;11 avenue des Loges;78100;SAINT-GERMAIN-EN-LAYE;https://all.accor.com/hotel/A072/index.fr.shtml?dateIn=&nights=&compositions=1&stayplus=false&snu=false#origin=accor;-;112;56;-;-;-;non
25/03/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS PHILHARMONIE LA VILLETTE;216 avenue Jean Jaurès;75019;PARIS 19E ARRONDISSEMENT;https://all.accor.com/hotel/8816/index.fr.shtml;-;538;182;-;-;-;non
25/01/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS PIGALLE SACRÉ-COEUR;21 boulevard de Clichy;75009;PARIS 9E ARRONDISSEMENT;https://all.accor.com/hotel/A025/index.fr.shtml;-;127;62;-;-;-;non
04/11/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS PLACE D'ITALIE;25 boulevard Auguste Blanqui;75013;PARIS 13E ARRONDISSEMENT;https://www.accorhotels.com/fr/hotel-1191-hotel-mercure-paris-place-d-italie/index.shtml;-;95;50;-;-;-;non
21/11/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS PONT DE LEVALLOIS NEUILLY;19 rue Paul Vaillant Couturier;92300;LEVALLOIS-PERRET;https://www.accorhotels.com/fr/hotel-B132-hotel-mercure-paris-pont-de-levallois-neuilly/index.shtml;-;97;52;-;-;-;non
22/12/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS PORTE D'ORLÉANS;13 rue François Ory;92120;MONTROUGE;https://all.accor.com/hotel/0374/index.fr.shtml;-;390;188;-;-;-;non
23/11/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS PORTE DE PANTIN;22 avenue Jean Lolive;93500;PANTIN;https://all.accor.com/hotel/2799/index.fr.shtml;-;252;123;-;-;-;non
17/03/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS PORTE DE VERSAILLES EXPO;36/38 rue du moulin;92170;VANVES;https://all.accor.com/hotel/0375/index.fr.shtml;-;800;388;-;-;-;non
09/01/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS SAINT CLOUD HIPPODROME;43 boulevard de la république;92210;SAINT-CLOUD;https://www.accorhotels.com/fr/hotel-A027-hotel-mercure-paris-saint-cloud-hippodrome/index.shtml;-;77;39;-;-;-;non
24/01/2023;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS SAINT-OUEN;115 avenue Gabriel Péri;93400;SAINT-OUEN-SUR-SEINE;https://www.accorhotels.com/fr/hotel-A780-mercure-paris-saint-ouen-/index.shtml;-;332;140;-;-;-;non
17/12/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS SUD LES ULIS COURTABOEUF;3 rue du Rio Salado;91940;LES ULIS;https://all.accor.com/hotel/0376/index.fr.shtml;-;286;110;-;-;-;non
03/01/2024;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS SURESNES LONGCHAMP;30 avenue du Général de Gaulle;92150;SURESNES;https://all.accor.com/hotel/B096/index.fr.shtml;-;72;47;-;-;-;non
02/11/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS TOUR EIFFEL GRENELLE;64 BOULEVARD DE GRENELLE;75015;PARIS 15E ARRONDISSEMENT;http://www.accorhotels.com/fr/hotel-1598-hotel-mercure-paris-tour-eiffel-grenelle/index.shtml;-;154;77;-;-;-;non
06/05/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS TOUR EIFFEL PONT MIRABEAU;10 avenue Émile Zola;75015;PARIS 15E ARRONDISSEMENT;https://all.accor.com/hotel/2955/index.fr.shtml;-;103;49;-;-;-;non
02/02/2022;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS VAL DE FONTENAY;Avenue des Olympiades;94120;FONTENAY-SOUS-BOIS;https://all.accor.com/hotel/1037/index.fr.shtml;-;317;133;-;-;-;non
02/06/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS VAUGIRARD PORTE DE VERSAILLES;69 boulevard Victor;75015;PARIS 15E ARRONDISSEMENT;https://all.accor.com/hotel/1131/index.fr.shtml;-;248;91;-;-;-;non
16/12/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MERCURE PARIS VÉLIZY;22 avenue de l'Europe;78140;VÉLIZY-VILLACOUBLAY;https://all.accor.com/hotel/8817/index.fr.shtml;-;504;182;-;-;-;non
